season,round,days_from_epoch,game_date,day,win_seed,win_region,win_market,win_name,win_alias,win_team_id,win_school_ncaa,win_code_ncaa,win_kaggle_team_id,win_pts,lose_seed,lose_region,lose_market,lose_name,lose_alias,lose_team_id,lose_school_ncaa,lose_code_ncaa,lose_kaggle_team_id,lose_pts,num_ot,academic_year
2011,64,15050,2011-03-17,Thursday,02,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,79,15,Y,UC Santa Barbara,Gauchos,UCSB,3b6293f3-03db-46d2-8793-248963c2d83b,UC Santa Barbara,104,1364,51,0,2010
2006,4,13239,2006-04-01,Saturday,03,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,73,11,Z,George Mason,Patriots,GMU,e76479d0-a768-46d2-89bf-7b9dae12bec8,George Mason,248,1206,58,0,2005
2007,8,13597,2007-03-25,Sunday,01,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,85,03,Y,Oregon,Ducks,ORE,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,529,1332,77,0,2006
2007,16,13595,2007-03-23,Friday,01,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,65,05,Y,Butler,Bulldogs,BUT,bdb7d7a4-45f8-4bf3-ab85-15488c451494,Butler,87,1139,57,0,2006
2007,64,13588,2007-03-16,Friday,01,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,112,16,Y,Jackson State,Tigers,JKST,c444e03b-d16b-48b2-9b18-823c2647d41d,Jackson St.,314,1238,69,0,2006
2011,16,15057,2011-03-24,Thursday,02,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,83,03,Y,BYU,Cougars,BYU,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,77,1140,74,1,2010
2006,8,13233,2006-03-26,Sunday,03,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,75,01,Y,Villanova,Wildcats,VILL,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Villanova,739,1437,62,0,2005
2011,32,15052,2011-03-19,Saturday,02,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,73,07,Y,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,65,0,2010
2007,32,13590,2007-03-18,Sunday,01,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,74,09,Y,Purdue,Boilermakers,PUR,12d7f888-675b-459f-9099-a38f771d8a95,Purdue,559,1345,67,0,2006
2007,2,13605,2007-04-02,Monday,01,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,84,01,X,Ohio State,Buckeyes,OSU,857462b3-0ab6-4d26-9669-10ca354e382b,Ohio St.,518,1326,75,0,2006
2006,64,13223,2006-03-16,Thursday,03,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,76,14,Y,South Alabama,Jaguars,USA,10c614fa-9646-46cf-a1fb-5af96772bbb8,South Ala.,646,1375,50,0,2005
2006,32,13225,2006-03-18,Saturday,03,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,82,11,Y,Milwaukee,Panthers,MILW,5d77800f-1ae6-4b66-8e97-b0dbb8bbc717,Milwaukee,797,1454,60,0,2005
1993,32,8479,1993-03-20,Saturday,03,Y,Florida State,Seminoles,FSU,d3c8a767-b6fc-45d4-a5f2-18406f2993f1,Florida St.,234,1199,94,11,Y,Tulane,Green Wave,TULN,399ad7fb-de60-45a6-a71f-d26e00f1a4ec,Tulane,718,1408,63,0,1992
1993,64,8477,1993-03-18,Thursday,03,Y,Florida State,Seminoles,FSU,d3c8a767-b6fc-45d4-a5f2-18406f2993f1,Florida St.,234,1199,82,14,Y,Evansville,Aces,EVAN,d8217105-e9c2-4267-9538-3aaeea1ae167,Evansville,219,1191,70,0,1992
1993,16,8484,1993-03-25,Thursday,03,Y,Florida State,Seminoles,FSU,d3c8a767-b6fc-45d4-a5f2-18406f2993f1,Florida St.,234,1199,81,07,Y,Western Kentucky,Hilltoppers,WKU,881380da-861c-4ab6-a7d2-20699d8ea883,Western Ky.,772,1443,78,1,1992
1998,64,10298,1998-03-13,Friday,12,Y,Florida State,Seminoles,FSU,d3c8a767-b6fc-45d4-a5f2-18406f2993f1,Florida St.,234,1199,96,05,Y,TCU,Horned Frogs,TCU,f7fcbb6e-4a55-41ea-ba21-f763ed914467,TCU,698,1395,87,0,1997
2016,64,16878,2016-03-18,Friday,13,Y,Hawaii,Warriors,HAW,d4dc55b3-94fe-4d4f-b0bf-c50c5f064392,Hawaii,277,1218,77,04,Y,California,Golden Bears,CAL,aacdc78d-b7fa-48f6-9686-2fdb8a95030e,California,107,1143,66,0,2015
2001,16,11404,2001-03-23,Friday,01,Y,Illinois,Fighting Illini,ILL,150148c2-ca8f-414f-8f41-d94a55d4a122,Illinois,301,1228,80,04,Y,Kansas,Jayhawks,KU,fae4855b-1b64-4b40-a632-9ed345e1e952,Kansas,328,1242,64,0,2000
2001,64,11397,2001-03-16,Friday,01,Y,Illinois,Fighting Illini,ILL,150148c2-ca8f-414f-8f41-d94a55d4a122,Illinois,301,1228,96,16,Y,Northwestern State,Demons,NWST,71874e7e-8260-43f9-bb7c-65f267dbe8ce,Northwestern St.,508,1322,54,0,2000
1989,32,7016,1989-03-18,Saturday,01,Y,Illinois,Fighting Illini,ILL,150148c2-ca8f-414f-8f41-d94a55d4a122,Illinois,301,1228,72,09,Y,Ball State,Cardinals,BALL,315c4deb-3c9d-413d-a369-7168f2545d21,Ball St.,47,1123,60,0,1988
1989,64,7014,1989-03-16,Thursday,01,Y,Illinois,Fighting Illini,ILL,150148c2-ca8f-414f-8f41-d94a55d4a122,Illinois,301,1228,77,16,Y,McNeese State,Cowboys,MCNS,d2ef641c-70e4-48bb-b40d-ac654d179205,McNeese,402,1270,71,0,1988
1989,16,7022,1989-03-24,Friday,01,Y,Illinois,Fighting Illini,ILL,150148c2-ca8f-414f-8f41-d94a55d4a122,Illinois,301,1228,83,04,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,69,0,1988
2001,32,11399,2001-03-18,Sunday,01,Y,Illinois,Fighting Illini,ILL,150148c2-ca8f-414f-8f41-d94a55d4a122,Illinois,301,1228,79,09,Y,Charlotte,49ers,CHAR,8ddbfca9-a931-4908-aa31-9fcd17624b5f,Charlotte,458,1150,61,0,2000
1989,8,7024,1989-03-26,Sunday,01,Y,Illinois,Fighting Illini,ILL,150148c2-ca8f-414f-8f41-d94a55d4a122,Illinois,301,1228,89,02,Y,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,86,0,1988
1986,64,5916,1986-03-14,Friday,04,Y,Illinois,Fighting Illini,ILL,150148c2-ca8f-414f-8f41-d94a55d4a122,Illinois,301,1228,75,13,Y,Fairfield,Stags,FAIR,a381465b-4530-4a00-a50c-5253cd7695a0,Fairfield,220,1193,51,0,1985
1988,64,6651,1988-03-18,Friday,03,Y,Illinois,Fighting Illini,ILL,150148c2-ca8f-414f-8f41-d94a55d4a122,Illinois,301,1228,81,14,Y,UTSA,Roadrunners,UTSA,953151f2-1e42-4cb0-a99e-202493a64dcf,UTSA,706,1427,72,0,1987
2002,8,11769,2002-03-23,Saturday,05,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,81,10,Y,Kent State,Golden Flashes,KENT,3da4798c-2d58-4dac-b66e-ad145a91b544,Kent St.,331,1245,69,0,2001
2002,16,11767,2002-03-21,Thursday,05,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,74,01,Y,Duke,Blue Devils,DUKE,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,193,1181,73,0,2001
2002,4,11776,2002-03-30,Saturday,05,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,73,02,Z,Oklahoma,Sooners,OKLA,b2fda957-e15c-4fb2-8a13-6e58496f561e,Oklahoma,522,1328,64,0,2001
1987,8,6289,1987-03-22,Sunday,01,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,77,10,Y,LSU,Tigers,LSU,70e2bedd-3a0a-479c-ac99-e3f58aa6824b,LSU,365,1261,76,0,1986
2003,64,12132,2003-03-21,Friday,07,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,67,10,Y,Alabama,Crimson Tide,ALA,c2104cdc-c83d-40d2-a3cd-df986e29f5d3,Alabama,8,1104,62,0,2002
1999,64,10661,1999-03-11,Thursday,06,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,108,11,Y,George Washington,Colonials,GW,d52c3640-069c-4554-982e-e6537c8044f1,George Washington,249,1203,88,0,1998
2012,64,15414,2012-03-15,Thursday,04,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,79,13,Y,New Mexico State,Aggies,NMSU,5016fe1a-9571-4d10-bf5b-b9c1b496bd57,New Mexico St.,472,1308,66,0,2011
1987,64,6279,1987-03-12,Thursday,01,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,92,16,Y,Fairfield,Stags,FAIR,a381465b-4530-4a00-a50c-5253cd7695a0,Fairfield,220,1193,58,0,1986
1987,32,6281,1987-03-14,Saturday,01,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,107,08,Y,Auburn,Tigers,AUB,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,37,1120,90,0,1986
1987,4,6295,1987-03-28,Saturday,01,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,97,01,Z,UNLV,Rebels,UNLV,68a3227f-677f-43b0-9a3a-cad79d0df9e2,UNLV,465,1424,93,0,1986
2012,32,15416,2012-03-17,Saturday,04,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,63,12,Y,Virginia Commonwealth,Rams,VCU,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,740,1433,61,0,2011
2002,64,11760,2002-03-14,Thursday,05,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,75,12,Y,Utah,Utes,UTAH,0d037a5d-827a-44dd-8b70-57603d671d5d,Utah,732,1428,56,0,2001
1987,2,6297,1987-03-30,Monday,01,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,74,02,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,73,0,1986
1987,16,6287,1987-03-20,Friday,01,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,88,05,Y,Duke,Blue Devils,DUKE,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,193,1181,82,0,1986
2002,32,11762,2002-03-16,Saturday,05,Y,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,76,13,Y,North Carolina-Wilmington,Seahawks,UNCW,c54279f9-3028-4663-893a-7d22482f8098,UNCW,460,1423,67,0,2001
1997,32,9935,1997-03-15,Saturday,06,Y,Iowa State,Cyclones,ISU,0e4258fa-3154-4c16-b693-adecab184c6c,Iowa St.,311,1235,67,03,Y,Cincinnati,Bearcats,CIN,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,Cincinnati,140,1153,66,0,1996
2000,64,11032,2000-03-16,Thursday,02,Y,Iowa State,Cyclones,ISU,0e4258fa-3154-4c16-b693-adecab184c6c,Iowa St.,311,1235,88,15,Y,Central Connecticut State,Blue Devils,CCSU,a93bf4f2-3724-4539-8c8a-9ac8ee3741a6,Central Conn. St.,127,1148,78,0,1999
2012,64,15414,2012-03-15,Thursday,08,Y,Iowa State,Cyclones,ISU,0e4258fa-3154-4c16-b693-adecab184c6c,Iowa St.,311,1235,77,09,Y,Connecticut,Huskies,CONN,efba5350-79bc-47aa-a189-db177b95b491,UConn,164,1163,64,0,2011
2017,64,17241,2017-03-16,Thursday,05,Y,Iowa State,Cyclones,ISU,0e4258fa-3154-4c16-b693-adecab184c6c,Iowa St.,311,1235,84,12,Y,Nevada,Wolf Pack,NEV,62a73b4a-e281-4483-a1f8-f1160a18e456,Nevada,466,1305,73,0,2016
1997,64,9933,1997-03-13,Thursday,06,Y,Iowa State,Cyclones,ISU,0e4258fa-3154-4c16-b693-adecab184c6c,Iowa St.,311,1235,69,11,Y,Illinois State,Redbirds,ILST,509aacc4-c121-46a2-800a-d5431ef181d2,Illinois St.,299,1229,57,0,1996
2000,16,11039,2000-03-23,Thursday,02,Y,Iowa State,Cyclones,ISU,0e4258fa-3154-4c16-b693-adecab184c6c,Iowa St.,311,1235,80,06,Y,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,56,0,1999
2000,32,11034,2000-03-18,Saturday,02,Y,Iowa State,Cyclones,ISU,0e4258fa-3154-4c16-b693-adecab184c6c,Iowa St.,311,1235,79,07,Y,Auburn,Tigers,AUB,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,37,1120,60,0,1999
2011,64,15050,2011-03-17,Thursday,05,Y,Kansas State,Wildcats,KSU,d203f38a-a166-4258-bca2-e161b591ecfb,Kansas St.,327,1243,73,12,Y,Utah State,Aggies,USU,7672ff16-8436-47e6-8546-0fb5494ec7ee,Utah St.,731,1429,68,0,2010
2012,64,15415,2012-03-16,Friday,15,Y,Lehigh,Mountain Hawks,LEH,508f503f-dc57-4f4c-a01e-4f195e5c05c8,Lehigh,352,1250,75,02,Y,Duke,Blue Devils,DUKE,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,193,1181,70,0,2011
2013,8,15795,2013-03-31,Sunday,01,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,85,02,Y,Duke,Blue Devils,DUKE,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,193,1181,63,0,2012
2017,64,17242,2017-03-17,Friday,02,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,78,15,Y,Jacksonville State,Gamecocks,JVST,13358462-e05b-4449-8688-90c4622cdde8,Jacksonville St.,315,1240,63,0,2016
1988,32,6652,1988-03-19,Saturday,05,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,97,04,Y,BYU,Cougars,BYU,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,77,1140,76,0,1987
2014,64,16149,2014-03-20,Thursday,04,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,71,13,Y,Manhattan,Jaspers,MAN,7a270923-01d6-4a6f-a93e-e8786266d502,Manhattan,381,1264,64,0,2013
2013,2,15803,2013-04-08,Monday,01,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,82,04,X,Michigan,Wolverines,MICH,bdc2561d-f603-4fab-a262-f1d2af462277,Michigan,418,1276,76,0,2012
1989,32,7016,1989-03-18,Saturday,04,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,93,05,Y,Arkansas,Razorbacks,ARK,c70c23c4-ab09-4797-a1af-792c848ab17f,Arkansas,31,1116,84,0,1988
2014,32,16151,2014-03-22,Saturday,04,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,66,05,Y,Saint Louis,Billikens,SLU,1e42cce3-236b-4f3e-9650-2c45e6332e1e,Saint Louis,609,1387,51,0,2013
2013,32,15787,2013-03-23,Saturday,01,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,82,08,Y,Colorado State,Rams,CSU,1a470730-f328-4fb1-8bbf-36a069e4d6b2,Colorado St.,156,1161,56,0,2012
2013,4,15801,2013-04-06,Saturday,01,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,72,09,Z,Wichita State,Shockers,WICH,f38b58de-3273-4723-a78b-2f918e9aa2d5,Wichita St.,782,1455,68,0,2012
1988,64,6650,1988-03-17,Thursday,05,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,70,12,Y,Oregon State,Beavers,ORST,532d3874-b4b3-4c5c-acc6-749a6db26c8f,Oregon St.,528,1333,61,0,1987
2009,32,14325,2009-03-22,Sunday,01,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,79,09,Y,Siena,Saints,SIE,aba39ad0-6d9f-4946-bf7e-5c63bf966ce6,Siena,639,1373,72,0,2008
2009,64,14323,2009-03-20,Friday,01,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,74,16,Y,Morehead State,Eagles,MORE,b7747a03-c85b-4de6-94bf-1b5b68553248,Morehead St.,444,1287,54,0,2008
2013,16,15793,2013-03-29,Friday,01,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,77,12,Y,Oregon,Ducks,ORE,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,529,1332,69,0,2012
1989,64,7014,1989-03-16,Thursday,04,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,76,13,Y,Arkansas-Little Rock,Trojans,UALR,0dadedb0-2bd3-45e7-91a3-93af6c4e87f2,Little Rock,32,1114,71,0,1988
2009,16,14330,2009-03-27,Friday,01,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,103,12,Y,Arizona,Wildcats,ARIZ,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,29,1112,64,0,2008
2013,64,15785,2013-03-21,Thursday,01,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,79,16,Y,North Carolina A&T,Aggies,NCAT,53aaac6a-796e-41a6-a04e-6ce74c5717f8,N.C. A&T,488,1299,48,0,2012
1986,32,5917,1986-03-15,Saturday,11,Y,LSU,Tigers,LSU,70e2bedd-3a0a-479c-ac99-e3f58aa6824b,LSU,365,1261,83,03,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,81,0,1985
1990,64,7378,1990-03-15,Thursday,05,Y,LSU,Tigers,LSU,70e2bedd-3a0a-479c-ac99-e3f58aa6824b,LSU,365,1261,70,12,Y,Villanova,Wildcats,VILL,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Villanova,739,1437,63,0,1989
1987,16,6287,1987-03-20,Friday,10,Y,LSU,Tigers,LSU,70e2bedd-3a0a-479c-ac99-e3f58aa6824b,LSU,365,1261,63,03,Y,DePaul,Blue Demons,DEP,ee09e6ad-3872-4745-bbb9-ebbd5c6f8318,DePaul,176,1177,58,0,1986
1986,8,5924,1986-03-22,Saturday,11,Y,LSU,Tigers,LSU,70e2bedd-3a0a-479c-ac99-e3f58aa6824b,LSU,365,1261,59,01,Y,Kentucky,Wildcats,UK,2267a1f4-68f6-418b-aaf6-2aa0c4b291f1,Kentucky,334,1246,57,0,1985
1986,16,5922,1986-03-20,Thursday,11,Y,LSU,Tigers,LSU,70e2bedd-3a0a-479c-ac99-e3f58aa6824b,LSU,365,1261,70,02,Y,Georgia Tech,Yellow Jackets,GT,0f63a6f5-bda7-4fd9-9271-8d33f555ca19,Georgia Tech,255,1210,64,0,1985
1987,64,6280,1987-03-13,Friday,10,Y,LSU,Tigers,LSU,70e2bedd-3a0a-479c-ac99-e3f58aa6824b,LSU,365,1261,85,07,Y,Georgia Tech,Yellow Jackets,GT,0f63a6f5-bda7-4fd9-9271-8d33f555ca19,Georgia Tech,255,1210,79,0,1986
1986,64,5915,1986-03-13,Thursday,11,Y,LSU,Tigers,LSU,70e2bedd-3a0a-479c-ac99-e3f58aa6824b,LSU,365,1261,94,06,Y,Purdue,Boilermakers,PUR,12d7f888-675b-459f-9099-a38f771d8a95,Purdue,559,1345,87,1,1985
1987,32,6282,1987-03-15,Sunday,10,Y,LSU,Tigers,LSU,70e2bedd-3a0a-479c-ac99-e3f58aa6824b,LSU,365,1261,72,02,Y,Temple,Owls,TEM,8598d1b6-106b-4083-a512-2e495729525a,Temple,690,1396,62,0,1986
2004,64,12495,2004-03-18,Thursday,12,Y,Manhattan,Jaspers,MAN,7a270923-01d6-4a6f-a93e-e8786266d502,Manhattan,381,1264,75,05,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,60,0,2003
2013,64,15785,2013-03-21,Thursday,06,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,54,11,Y,Saint Mary's,Gaels,SMC,b18f34af-a7f1-4659-a2e5-fc11a31cd316,Saint Mary's (CA),610,1388,52,0,2012
1995,32,9208,1995-03-19,Sunday,06,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,75,03,Y,Purdue,Boilermakers,PUR,12d7f888-675b-459f-9099-a38f771d8a95,Purdue,559,1345,73,0,1994
2008,16,13966,2008-03-28,Friday,01,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,92,05,Y,Michigan State,Spartans,MSU,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,Michigan St.,416,1277,74,0,2007
1985,8,5560,1985-03-23,Saturday,02,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,63,01,Y,Oklahoma,Sooners,OKLA,b2fda957-e15c-4fb2-8a13-6e58496f561e,Oklahoma,522,1328,61,0,1984
2008,64,13959,2008-03-21,Friday,01,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,87,16,Y,Texas-Arlington,Mavericks,UTA,7c2b372b-b5f0-466e-90cf-880beec57584,UT Arlington,702,1426,63,0,2007
1992,32,8115,1992-03-21,Saturday,06,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,82,03,Y,Arkansas,Razorbacks,ARK,c70c23c4-ab09-4797-a1af-792c848ab17f,Arkansas,31,1116,80,0,1991
2008,8,13968,2008-03-30,Sunday,01,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,85,02,Y,Texas,Longhorns,TEX,6ed15092-2670-450a-99c2-61d861e87644,Texas,703,1400,67,0,2007
2008,4,13974,2008-04-05,Saturday,01,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,78,01,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,63,0,2007
1985,32,5554,1985-03-17,Sunday,02,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,67,07,Y,UAB,Blazers,UAB,63a8fdcf-b51b-4de3-8a57-2a6e41d362ce,UAB,9,1412,66,1,1984
1985,16,5558,1985-03-21,Thursday,02,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,59,11,Y,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67,1130,57,0,1984
1992,64,8113,1992-03-19,Thursday,06,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,80,11,Y,Pepperdine,Waves,PEPP,17479d6f-c8f1-458b-9412-8c76279a2bb4,Pepperdine,541,1337,70,0,1991
1986,64,5915,1986-03-13,Thursday,03,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,95,14,Y,Ball State,Cardinals,BALL,315c4deb-3c9d-413d-a369-7168f2545d21,Ball St.,47,1123,63,0,1985
2008,32,13961,2008-03-23,Sunday,01,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,77,08,Y,Mississippi State,Bulldogs,MSST,a1ba4b89-d97c-44e2-835f-79ad3ccaa5ae,Mississippi St.,430,1280,74,0,2007
2004,64,12496,2004-03-19,Friday,07,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,59,10,Y,South Carolina,Gamecocks,SCAR,1c7ec608-3b36-4cee-adac-9265e3792597,South Carolina,648,1376,43,0,2003
1992,16,8121,1992-03-27,Friday,06,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,83,07,Y,Georgia Tech,Yellow Jackets,GT,0f63a6f5-bda7-4fd9-9271-8d33f555ca19,Georgia Tech,255,1210,79,1,1991
1985,64,5552,1985-03-15,Friday,02,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,67,15,Y,Pennsylvania,Quakers,PENN,e6c94452-1adf-4fb9-90e5-10f165c57c5a,Penn,540,1335,55,0,1984
1995,64,9206,1995-03-17,Friday,06,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404,1272,77,11,Y,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367,1257,56,0,1994
2014,64,16150,2014-03-21,Friday,14,Y,Mercer,Bears,MER,a14b0057-8eb5-43d2-a33b-666196da933e,Mercer,406,1273,78,03,Y,Duke,Blue Devils,DUKE,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,193,1181,71,0,2013
2016,64,16877,2016-03-17,Thursday,03,Y,Miami (FL),Hurricanes,MIA,7aec5187-cb1b-45e5-8f7d-406d766cdc73,Miami (FL),415,1274,79,14,Y,Buffalo,Bulls,BUFF,a9f5c9a2-342c-4881-9996-5d5c05ec9bd9,Buffalo,86,1138,72,0,2015
2016,32,16879,2016-03-19,Saturday,03,Y,Miami (FL),Hurricanes,MIA,7aec5187-cb1b-45e5-8f7d-406d766cdc73,Miami (FL),415,1274,65,11,Y,Wichita State,Shockers,WICH,f38b58de-3273-4723-a78b-2f918e9aa2d5,Wichita St.,782,1455,57,0,2015
2008,64,13959,2008-03-21,Friday,07,Y,Miami (FL),Hurricanes,MIA,7aec5187-cb1b-45e5-8f7d-406d766cdc73,Miami (FL),415,1274,78,10,Y,Saint Mary's,Gaels,SMC,b18f34af-a7f1-4659-a2e5-fc11a31cd316,Saint Mary's (CA),610,1388,64,0,2007
